maxord,nonlin_conv_coef,max_conv_fails,maxl,epslin,runtime1,0.584591,43,297,0.868707,53.610077
2,0.806275,40,77,0.693594,433.529154
3,0.0115,7,312,0.062494,15.647427
1,0.097516,14,10,0.215755,44.094815
1,0.611068,14,149,0.63925,26.153065
1,0.662907,47,54,0.567634,25.596931
2,0.333091,37,200,0.487328,9.132711
3,0.247858,10,432,0.861754,10.493516
2,0.531442,45,109,0.345436,9.289574
1,0.577955,16,99,0.625112,24.757144
2,0.180244,17,116,0.264365,14.024782
2,0.721634,49,429,0.039636,16.507942
2,0.564042,17,237,0.100591,13.435787
3,0.365876,20,285,0.321147,11.996478
4,0.263802,16,234,0.775362,9.045752
4,0.278378,8,171,0.052009,7.229432
2,0.862371,28,63,0.306487,8.559141
3,0.356081,16,459,0.428656,19.128738
2,0.316033,20,303,0.288987,11.886751
4,0.142841,42,30,0.787108,11.407333
2,0.173689,7,180,0.235221,14.520275
3,0.290408,6,161,0.782322,9.299976
4,0.706702,23,215,0.204315,9.968544
1,0.559599,42,357,0.536391,34.940726
4,0.797943,20,15,0.585074,31.676016
2,0.486159,50,290,0.404905,9.620415
4,0.297628,13,481,0.758298,12.108938
3,0.021967,22,85,0.137043,27.643055
4,0.058138,27,5,0.252879,35.515141
3,0.516727,30,139,0.543038,19.260958
1,0.323638,33,489,0.492377,51.431577
5,0.523091,46,197,0.870427,14.525945
4,0.501741,15,415,0.027453,9.14481
4,0.637339,7,341,0.447401,99.004037
3,0.439848,19,467,0.443273,10.419666
3,0.003289,25,183,0.285354,14.56321
3,0.386509,47,384,0.401764,16.111431
1,0.624964,31,257,0.810293,33.892836
5,0.553029,43,264,0.450593,9.540022
4,0.428514,8,229,0.312271,12.71656
3,0.064553,19,320,0.739113,8.514277
2,0.68339,18,309,0.65125,17.568024
4,0.852505,36,443,0.003883,9.394344
1,0.842359,9,74,0.30028,26.547004
4,0.036611,25,173,0.683678,8.562174
4,0.450105,34,132,0.419058,8.333521
2,0.507975,38,352,0.721782,12.911151
5,0.207622,38,378,0.144472,9.585702
4,0.192986,44,283,0.139028,8.906958
4,0.421408,41,241,0.090771,11.367887
2,0.114151,24,495,0.726742,13.154017
3,0.617013,22,10,0.375117,28.244431
3,0.275855,30,127,0.763477,24.728414
4,0.090822,19,306,0.590152,10.995751
3,0.81139,29,491,0.62394,92.690272
5,0.479215,14,108,0.178114,11.020437
3,0.76756,37,208,0.605697,16.133152
1,0.374524,9,392,0.52286,42.066136
3,0.162312,5,97,0.890293,10.754961
5,0.396242,18,389,0.885329,38.427334
3,0.465449,3,60,0.348467,11.13259
5,0.074367,7,205,0.084034,9.5166
5,0.816173,26,81,0.508027,10.418363
4,0.243507,36,425,0.10586,8.43245
4,0.846068,32,337,0.056474,9.908384
2,0.892724,23,478,0.73494,2861.933336
1,0.691841,21,58,0.800494,22.420161
3,0.822242,21,272,0.38415,10.362454
3,0.759532,37,301,0.470017,11.089365
5,0.032396,43,23,0.031072,76.347771
2,0.419848,33,164,0.336597,9.758868
4,0.069274,26,440,0.503745,12.293559
2,0.835652,35,166,0.819597,610.666606
4,0.496261,15,51,0.478377,7.697567
3,0.883629,49,124,0.2299,19.775319
5,0.545429,24,366,0.380365,9.697951
3,0.152257,4,34,0.079431,16.809325
3,0.459304,42,412,0.558586,43.46586
2,0.30631,21,461,0.805075,11.02172
5,0.014567,27,226,0.556789,8.974302
3,0.574998,12,269,0.574069,70.249684
3,0.802835,24,45,0.435287,8.921274
1,0.343352,48,358,0.326857,46.177688
5,0.655359,11,242,0.611538,11.031311
4,0.550908,46,452,0.834437,23.080101
4,0.869583,43,475,0.391689,39.86696
4,0.300579,50,49,0.242107,9.819542
3,0.878701,6,346,0.130703,12.160323
2,0.158033,32,70,0.551959,10.930511
4,0.227232,13,261,0.709446,13.122519
4,0.594505,34,154,0.155254,9.944326
3,0.697269,32,86,0.826985,464.308296
3,0.046524,45,194,0.877348,7.653036
5,0.70831,12,26,0.200404,10.983703
2,0.686958,34,372,0.194466,11.091551
3,0.770654,29,402,0.221877,18.951813
5,0.872007,31,434,0.073095,12.277
3,0.200375,40,444,0.706797,17.009463
3,0.651182,4,147,0.170013,10.65672
4,0.672971,29,191,0.112394,10.584183
2,0.645435,38,36,0.01453,12.392884
1,0.286839,44,407,0.189478,59.484098
4,0.832562,39,377,0.700998,432.14038
4,0.618927,35,18,0.580829,8.304314
3,0.324902,36,423,0.011208,12.0911
3,0.511613,12,132,0.018367,10.388823
5,0.434172,11,333,0.676155,91.228156
2,0.392456,47,28,0.828841,8.141591
4,0.538082,40,294,0.854495,13.856753
2,0.744342,12,281,0.519296,10.544547
4,0.774209,21,252,0.116425,10.808798
2,0.11036,9,344,0.357124,15.237704
4,0.484188,31,136,0.467984,45.20137
3,0.739162,30,420,0.594815,41.209643
2,0.425465,4,62,0.87215,8.970376
4,0.047867,10,10,0.165405,49.873971
1,0.32795,27,296,0.455829,39.116606
4,0.814414,15,196,0.225618,36.340119
3,0.606855,36,113,0.896753,12.071094
3,0.463859,6,252,0.625535,9.262692
3,0.166294,9,482,0.521872,13.697072
5,0.770745,49,292,0.138232,12.219131
3,0.305167,28,116,0.198484,8.607486
4,0.47528,22,149,0.569973,12.355719
4,0.728424,46,29,0.799949,365.638891
1,0.272507,34,155,0.333774,40.105035
2,0.421853,21,137,0.494184,7.764647
4,0.639938,17,352,0.610051,12.168598
2,0.540017,5,333,0.662,11.82097
4,0.391632,34,237,0.815689,9.788787
3,0.504389,48,430,0.421847,24.780404
5,0.247868,33,92,0.749604,8.00809
2,0.885469,42,415,0.219214,9.945819
4,0.834579,8,401,0.285451,11.543884
1,0.562977,12,270,0.435539,32.920241
3,0.651177,25,249,0.593443,11.140413
4,0.579161,19,197,0.755971,25.460883
4,0.793452,11,80,0.027772,12.045154
5,0.702072,43,379,0.308872,39.625412
1,0.190087,31,364,0.532185,48.784599
3,0.281141,30,32,0.107417,11.746472
2,0.084741,45,496,0.00585,36.289867
2,0.132226,37,215,0.701055,11.784644
3,0.058901,14,344,0.075456,12.719785
2,0.692978,26,446,0.699695,41.995085
3,0.107437,44,49,0.3857,11.529634
2,0.01417,24,176,0.834609,18.660699
5,0.861902,18,442,0.366997,43.202592
3,0.366598,40,463,0.055466,9.019689
1,0.223428,39,315,0.273756,51.864656
4,0.095127,47,237,0.705301,16.945898
4,0.288333,43,316,0.443892,11.315889
3,0.449763,4,214,0.637551,8.900002
3,0.077359,5,384,0.48745,7.188205
3,0.449613,7,119,0.889735,8.311635
4,0.319279,40,301,0.870815,9.560543
2,0.245142,40,300,0.646341,10.245129
4,0.268295,38,263,0.885299,14.818229
3,0.383285,28,164,0.757779,8.060374
4,0.311716,21,64,0.615271,13.874201
2,0.562154,19,64,0.701729,8.824083
4,0.131718,12,164,0.62,10.962605
4,0.03822,20,192,0.799998,10.094423
3,0.218218,30,93,0.789556,9.26908
3,0.038275,6,393,0.570107,8.067673
2,0.513453,19,64,0.70272,8.624399
2,0.602339,23,359,0.595857,12.4711
3,0.291606,8,214,0.637551,11.775007
3,0.398216,34,125,0.73092,7.374682
3,0.270774,25,224,0.705514,12.799302
4,0.090776,15,187,0.716133,8.2302
3,0.678532,35,204,0.14821,10.203461
4,0.254519,25,235,0.713233,20.377994
3,0.434517,34,135,0.739717,63.165974
4,0.872677,13,291,0.429122,11.064946
4,0.108443,32,252,0.335646,7.940872
3,0.254519,44,93,0.724395,8.444664
4,0.074521,34,193,0.749964,8.404241
5,0.25304,27,209,0.729438,10.279917
3,0.619909,40,231,0.720793,16.540954
4,0.433038,36,109,0.693437,7.887047
2,0.416673,35,39,0.282778,9.516924
3,0.25304,32,164,0.715911,12.51151
3,0.101948,30,157,0.785257,8.508282
3,0.253584,39,169,0.649105,8.898995
4,0.217655,30,70,0.829103,8.87543
5,0.130333,21,169,0.728112,10.52271
2,0.445429,6,15,0.778953,8.887348
3,0.060213,14,327,0.559532,8.540788
5,0.273086,48,336,0.525303,10.422808
4,0.101702,39,237,0.57876,10.272478
3,0.2817,30,137,0.758758,8.7076
2,0.568592,25,432,0.40964,10.19379
3,0.741145,43,373,0.89368,1792.624023
2,0.855592,15,292,0.027339,16.743343
4,0.160546,39,91,0.865974,10.088586
4,0.283471,30,190,0.747467,17.760941
4,0.103473,40,254,0.679107,10.996468
3,0.283471,45,250,0.705469,22.108993
4,0.393727,35,183,0.834591,8.967241
4,0.101877,39,237,0.578583,8.03334
4,0.213729,26,91,0.734649,10.686028
4,0.139924,35,161,0.728516,11.839897
4,0.613828,23,58,0.195303,9.792493
4,0.153687,45,215,0.776854,10.896393
3,0.666712,35,319,0.804168,921.753921
4,0.239413,47,141,0.739507,9.803391
3,0.099692,38,82,0.667477,8.572278
4,0.272865,31,182,0.808506,29.802625
4,0.27799,40,281,0.644167,13.31039
4,0.26051,31,244,0.742119,16.363001
3,0.243724,29,145,0.858211,16.009992
4,0.093389,37,238,0.75924,10.831453
4,0.182655,32,224,0.646676,11.012211
4,0.287736,41,150,0.793048,14.950347
4,0.107738,44,203,0.711225,16.781515
3,0.287966,48,141,0.746728,8.78696
3,0.317125,15,115,0.803068,36.994076
4,0.093088,49,239,0.345305,11.84914
4,0.093088,49,257,0.345305,11.869167
3,0.638842,49,70,0.501109,8.962355
4,0.016819,47,151,0.525303,7.894009
5,0.196817,38,236,0.705301,11.984512
2,0.369288,16,206,0.275762,11.035328
4,0.105315,28,276,0.780096,10.637507
3,0.607651,35,124,0.666851,10.034406
3,0.7164,28,160,0.330503,23.26219
3,0.514225,14,60,0.872772,9.133885
3,0.172159,31,167,0.855084,13.379611
3,0.520769,40,418,0.685525,13.801431
4,0.081333,38,255,0.600098,9.882865
2,0.102938,39,340,0.0098,30.827734
3,0.279606,30,457,0.321699,11.347434
4,0.152647,47,186,0.650782,9.233595
4,0.045626,43,234,0.719239,11.650866
4,0.016888,47,151,0.525303,7.56264
1,0.622671,40,271,0.036134,60.875887
4,0.023902,36,224,0.684353,7.80066
4,0.181999,41,228,0.626479,11.963924
4,0.243779,32,217,0.639985,12.785886
5,0.063781,32,224,0.724429,8.206376
5,0.113023,41,222,0.605181,10.71833
4,0.137304,47,210,0.653977,10.529616
4,0.142665,49,247,0.717168,11.229446
5,0.065173,39,251,0.624321,7.941346
4,0.055633,34,177,0.617775,13.316687
4,0.228624,25,209,0.683717,12.763551
4,0.132048,34,246,0.645689,10.650027
3,0.006687,4,425,0.353213,14.534911
4,0.034755,44,213,0.690765,8.734138
4,0.203934,49,229,0.706047,12.51028
3,0.447138,3,390,0.399828,17.844024
4,0.104393,44,234,0.641903,11.028711
4,0.137127,25,214,0.62307,11.463467
4,0.049001,50,324,0.407948,7.415311
4,0.094473,41,290,0.587946,10.72099
3,0.110476,31,190,0.649337,10.441701
4,0.707151,35,173,0.171784,11.846854
4,0.054752,37,104,0.669712,12.061914
4,0.474952,3,241,0.27674,10.51437
3,0.40939,23,207,0.455455,8.555772
4,0.121541,45,203,0.489714,8.633811
3,0.031879,4,213,0.707961,8.253802
4,0.119445,39,208,0.63034,11.226463
4,0.082494,41,170,0.762836,10.401756
4,0.071268,44,205,0.626782,8.560625
4,0.072968,43,123,0.449394,10.439285
3,0.840366,35,131,0.822368,592.322947
4,0.193575,49,302,0.607319,12.845171
4,0.11123,39,201,0.403007,10.556646
4,0.090089,41,117,0.583005,11.333482
4,0.079567,38,216,0.466356,9.76324
4,0.061354,29,174,0.525303,7.330557
4,0.11221,46,246,0.646354,10.60387
3,0.574118,40,313,0.509959,91.262138
4,0.684599,43,355,0.24295,12.755391
3,0.68444,43,207,0.309412,8.788433
4,0.071443,37,217,0.756776,8.477844
3,0.07374,43,118,0.576778,7.418991
4,0.708932,35,354,0.359898,100.225096
4,0.131577,35,125,0.39678,11.614507
4,0.098718,40,224,0.576778,8.935176
4,0.063944,48,156,0.704845,8.994865
3,0.100965,38,77,0.54288,7.71138
4,0.091279,41,177,0.515128,6.645987
4,0.079041,39,172,0.580056,6.952315
4,0.093088,49,354,0.345305,12.252472
3,0.085076,32,115,0.443072,6.870437
5,0.18076,37,250,0.716385,9.780639
5,0.125059,46,350,0.587946,11.044108
4,0.554221,3,227,0.705294,12.198797
3,0.447401,3,251,0.432998,15.369478
5,0.146103,37,250,0.767944,9.901621
4,0.362207,23,333,0.180459,8.849084
4,0.093088,49,418,0.368102,11.10209
4,0.163353,33,151,0.635781,8.892094
3,0.209687,42,132,0.70976,11.644749
4,0.093088,49,372,0.345305,12.446453
4,0.104622,39,237,0.576234,7.549211
3,0.23802,36,33,0.619244,14.486929
